CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;DENSIDAD_HOGAR
TQRMNOSQRHLLLQCDEIJAH00812528;2024;3;1;1;1;S;33;505;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;2;3;1150000;7;;6;7;;7;230000;3;;3;3;;4;937;1;0;2;0;0;0;Extendido;MEDIO
TQRMNOTWYHMONOCDEIIAD00812018;2024;3;1;1;1;S;32;2999;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;4;0;98;0;0;0;Nuclear;BAJO
TQRMNOPVSHLLKQCDEHGHJ00805701;2024;3;1;1;44;N;20;367;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;4;1;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Nuclear;BAJO
TQRMNOQYPHLOKSCDEHGHJ00805703;2024;3;1;1;44;N;20;357;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;300000;1;1;1;;2;1;300000;4;5;3;;5;3;571;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOQYSHKNKTCDEHGHJ00871226;2024;3;1;1;44;N;20;94;1;;1;1;;4;1;1;1;;2;0;0;0;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;4;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;350000;2;2;1;;2;1;175000;2;2;2;;3;2;144;1;0;2;0;0;0;Nuclear;MEDIO
TQRMNOQVVHMMLMCDEIOAH00813115;2024;3;1;1;43;N;38;110;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;BAJO
TQRMNOUTTHJNKMCDEIOAH00865983;2024;3;1;1;43;N;38;177;1;;2;2;;1;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;900000;5;6;5;;6;6;225000;3;3;3;;4;4;249;4;1;98;0;0;0;Nuclear;MEDIO
TQRMNORVYHJMKNCDEIOAH00865435;2024;3;1;1;43;N;38;116;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1288000;7;8;7;;8;8;1288000;10;10;10;;10;10;138;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOPXVHKOKSCDEGIBJ00870988;2024;3;1;1;41;N;12;207;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;1;1;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;972000;6;6;8;;6;7;324000;5;5;7;;6;7;208;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOSTVHLOLMCDEGIBJ00804772;2024;3;1;1;41;N;12;205;1;;3;2;;4;1;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;520282;3;3;4;;3;4;260141;4;4;6;;4;5;206;2;0;1;0;0;0;Nuclear;BAJO
TQRMNOSRVHMOKRCDEGIBJ00809822;2024;3;1;1;41;N;12;397;1;;4;1;;4;1;1;1;;1;1;1;3;1;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;640000;4;4;6;;4;5;213333,33;3;3;5;;4;4;399;2;0;98;0;0;0;Nuclear;BAJO
TQRMNOQRXHMKKSCDEGIBJ00809808;2024;3;1;1;41;N;12;510;1;;4;1;;4;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;5;0;5;1345000;7;8;9;;8;9;269000;4;4;6;;5;6;536;2;0;98;0;0;0;Extendido;MEDIO
TQRMNOSQUHMKKSCDEGIBJ00809812;2024;3;1;1;41;N;12;331;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;650000;4;4;6;;4;5;325000;5;5;7;;6;7;362;2;0;98;0;0;0;Nuclear;BAJO
TQRMNOQRXHKMLPCDEIGED00870989;2024;3;1;1;43;N;30;186;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQSWHLNLOCDEIGED00806694;2024;3;1;1;43;N;30;99;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1200000;7;7;7;;8;7;400000;6;6;6;;7;5;163;2;0;3;0;0;0;Nuclear;MEDIO
TQRMNOTRTHLNLOCDEIGED00806695;2024;3;1;1;43;N;30;96;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;8;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOWYYHKMLQCDEIGED00870990;2024;3;1;1;43;N;30;271;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;4;1;3;115000;1;1;1;;1;1;28750;1;1;1;;1;1;348;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOXPPHKMLQCDEIGED00870991;2024;3;1;1;43;N;30;369;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Extendido;MEDIO
TQRMNOSXUHMNOMCDEIIAD00812055;2024;3;1;1;1;S;32;3426;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOSRUHMOKOCDEFJAH00808743;2024;3;1;1;43;N;3;257;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;970000;6;6;6;;6;5;485000;7;7;7;;8;6;382;1;0;97;0;0;0;Nuclear;BAJO
TQRMNOSRXHMOKOCDEFJAH00808744;2024;3;1;1;43;N;3;242;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;2;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1990000;9;9;9;;9;9;497500;7;7;7;;8;6;498;1;2;96;0;0;0;Nuclear;MEDIO
TQRMNOPVXHJKKQCDEIKAH00864380;2024;3;2;1;43;S;34;706;1;;3;1;;3;2;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOPPWHLMKTCDEIKAH00812915;2024;3;2;1;43;S;34;589;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOPVQHJNKPCDEHLEH00865334;2024;3;1;1;40;N;25;145;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;790000;5;5;5;;5;7;395000;6;6;8;;7;9;207;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOSWTHLKKRCDEHLEH00811091;2024;3;1;1;40;N;25;101;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;1;0;1;250000;1;1;1;;1;1;250000;4;4;5;;4;6;107;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOQWTHJLKQCDEHLEH00870992;2024;3;1;1;40;N;25;161;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;3;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;5;0;5;1363000;7;8;8;;8;9;272600;4;4;6;;5;7;182;1;2;4;5;0;0;Extendido;MEDIO
TQRMNOSQPHJLKQCDEHLEH00870993;2024;3;1;1;40;N;25;151;1;;4;1;;3;1;1;1;;1;1;1;1;2;1;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;96;0;2;0;0;0;Nuclear;BAJO
TQRMNOSSWHJLKQCDEHLEH00870994;2024;3;1;1;40;N;25;175;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;720000;4;5;5;;5;6;240000;3;4;5;;4;6;234;1;0;2;0;0;0;Nuclear;ALTO
TQRMNOQTVHLOKTCDEHLEH00806146;2024;3;1;1;40;N;25;210;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;690000;4;4;5;;5;6;138000;2;2;2;;2;2;267;7;5;98;0;0;0;Extendido;MEDIO
TQRMNOPSUHLNLRCDEFJAH00803576;2024;3;1;1;43;N;3;242;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOSVVHLNLRCDEFJAH00803564;2024;3;1;1;43;N;3;360;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOSWTHKOLOCDEHMHF00871077;2024;3;1;1;42;N;26;170;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;6;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;286000;1;1;1;;1;1;286000;4;5;5;;5;5;170;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOQPSHKLKSCDEHJGH00871078;2024;3;1;1;40;S;23;236;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;8;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;500000;3;3;3;2;;3;250000;4;4;5;3;;5;242;1;2;98;0;0;0;Nuclear;BAJO
TQRMNOQYYHKOLUCDEHPJB00871079;2024;3;1;1;40;S;29;356;1;;2;1;;4;2;1;1;;1;1;1;3;2;2;2;2;1;2;0;1;1;2;2;0;2;0;2;;1;;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220000;1;1;1;1;;1;220000;3;3;4;3;;4;364;97;0;98;0;0;0;Unipersonal;BAJO
TQRMNOPRRHJOMLCDEHPJB00866769;2024;3;1;1;40;S;29;433;1;;3;1;;1;1;1;1;;1;1;1;2;2;1;2;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1070000;6;7;7;6;;7;267500;4;4;5;4;;5;584;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOXWWHLLKMCDEIHJF00871080;2024;3;1;1;44;N;31;301;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;600000;3;4;3;;4;3;300000;5;5;3;;5;4;310;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQYPHJOLOCDEGPDJ00866501;2024;3;1;1;40;N;19;216;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;3;0;3;402000;2;2;2;;2;2;134000;2;2;2;;2;2;216;1;0;2;3;0;0;Nuclear;MEDIO
TQRMNOQQYHJMLPCDEGPDJ00861965;2024;3;2;1;40;N;19;162;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;366000;2;2;2;;2;2;122000;1;2;2;;2;2;162;2;0;1;0;0;0;Nuclear;ALTO
TQRMNOQSQHLMLQCDEGPDJ00871081;2024;3;1;1;40;N;19;228;2;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;2;1;460000;2;3;3;;3;3;153333,33;2;2;3;;2;2;228;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQSXHMMKNCDEIGED00811705;2024;3;1;1;43;N;30;150;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;530000;3;3;3;;3;3;106000;1;1;1;;1;1;277;1;0;98;0;0;0;Extendido;MEDIO
TQRMNOQQYHKKLUCDEHJGH00871082;2024;3;1;1;40;S;23;487;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;1;2;1500000;8;8;9;8;;9;500000;7;8;9;7;;9;504;2;0;98;0;0;0;Nuclear;BAJO
TQRMNOQXPHJNLRCDEHJGH00866470;2024;3;1;1;40;S;23;254;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;470100;2;3;3;2;;3;470100;7;7;8;7;;8;260;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOPXSHJOKTCDEFMDB00866421;2024;3;1;1;43;N;6;139;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2000000;9;9;9;;9;9;1000000;9;10;10;;10;10;184;2;1;96;0;0;0;Nuclear;BAJO
TQRMNOTWQHMOKTCDEFMDB00871083;2024;3;1;1;43;N;6;205;2;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;1;1;1;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;1;600000;3;4;4;;4;3;300000;4;5;4;;5;5;240;1;0;98;0;0;0;Nuclear;BAJO
TQRMNORTVHMMKUCDEFMDB00809229;2024;3;1;1;43;N;6;163;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;2;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1200000;7;7;7;;8;7;600000;8;8;8;;9;8;230;2;0;98;0;0;0;Nuclear;BAJO
TQRMNOQRWHKOKTCDEFMDB00871084;2024;3;1;1;43;N;6;230;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;2;1;400000;2;2;2;;2;2;133333,33;2;2;1;;2;2;234;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOPWXHMOLMCDEFMDB00809219;2024;3;1;1;43;N;6;191;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;1;2;2;2;2;4;1;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOPWUHLNKMCDEGNFJ00805269;2024;3;1;1;44;N;17;174;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;1;;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;3;98;0;0;0;Nuclear;MEDIO
TQRMNORTTHKOLNCDEGGFB00871085;2024;3;1;1;42;S;10;610;1;;3;2;;1;2;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;365000;2;2;2;2;;2;121666,67;1;2;1;1;;1;1221;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOPVVHMMLUCDEGGFB00871086;2024;3;1;1;42;S;10;474;1;;2;1;;1;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;1;2;2;2;2;1;1;300000;1;2;1;1;;1;150000;2;2;2;2;;2;568;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOPYSHMOKQCDEFNFF00809351;2024;3;1;1;41;N;7;268;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;6;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;820000;5;5;7;;6;6;820000;9;9;10;;9;10;432;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOQTSHMMLNCDEOJAH00813434;2024;3;1;1;44;N;93;188;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;930000;6;6;5;;6;5;465000;7;7;6;;7;6;292;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOSPTHLNLMCDEIGED00806650;2024;3;1;1;43;N;30;100;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;3;0;3;1320000;7;8;8;;8;7;440000;7;7;6;;7;5;212;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOSVSHLNLMCDEIGED00806693;2024;3;1;1;43;N;30;114;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;0;2;1300000;7;8;7;;8;7;650000;8;9;8;;9;8;127;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOSPUHJMLQCDEIGED00865491;2024;3;1;1;43;N;30;323;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;0;2;78000;1;1;1;;1;1;39000;1;1;1;;1;1;342;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQSVHKMLLCDEOJAH00871157;2024;3;1;1;44;N;93;74;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;2;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Extendido;MEDIO
TQRMNOQVVHLNLNCDEOJAH00808434;2024;3;1;1;44;N;93;84;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1170000;7;7;6;;7;7;390000;6;6;5;;7;5;118;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQVWHLNLNCDEOJAH00808435;2024;3;1;1;44;N;93;62;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;600000;3;4;3;;4;3;300000;4;5;3;;5;3;98;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOPUXHLKKNCDEHJGH00805907;2024;3;1;1;40;S;23;247;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;290000;1;1;1;1;;2;145000;2;2;2;2;;2;245;1;0;98;0;0;0;Nuclear;BAJO
TQRMNOPWTHLOKOCDEHJGH00805905;2024;3;1;1;40;S;23;361;1;;3;2;;2;1;2;1;;1;2;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;828000;5;5;6;5;;5;276000;4;4;6;4;;6;361;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNORRPHKNKOCDEGNFJ00871158;2024;3;1;1;44;N;17;241;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOQPXHMOKSCDEGNFJ00810367;2024;3;1;1;44;N;17;255;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;700000;4;4;3;;5;3;700000;8;9;8;;9;8;464;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOPWVHJOKRCDEGNFJ00865218;2024;3;1;1;44;N;17;172;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;350000;2;2;1;;2;1;350000;5;6;4;;6;4;352;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOSTSHLOKTCDEGNFJ00805276;2024;3;1;1;44;N;17;269;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;5;1;4;2062000;9;10;9;;10;8;412400;6;7;5;;7;5;404;1;0;98;0;0;0;Extendido;MEDIO
TQRMNOPXUHMNKUCDEGNFJ00810369;2024;3;1;1;44;N;17;212;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;241000;1;1;1;;1;1;241000;3;4;3;;4;3;431;1;0;98;0;0;0;Unipersonal;BAJO
