CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;DENSIDAD_HOGAR
TQRMNOPWVHKMKQCDEGKDB00869585;2024;3;1;1;43;N;14;120;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;1295000;7;8;7;;8;8;431666,67;6;7;6;;7;8;326;1;0;2;3;0;0;BAJO
TQRMNOPUYHLMKOCDEGKDB00869586;2024;3;1;1;43;N;14;103;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;BAJO
TQRMNOPPXHMMKPCDEGKDB00853054;2024;3;1;1;43;N;14;105;1;;2;2;;4;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;697500;4;4;4;;5;5;697500;8;9;8;;9;9;182;1;0;98;0;0;0;BAJO
TQRMNOQRUHMOKQCDEGKDB00810120;2024;3;1;1;43;N;14;120;1;;4;2;;4;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;2;2;2;0;0;0;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;12;12;12;;12;12;0;12;12;12;;12;12;0;3;0;98;0;0;0;MEDIO
TQRMNOQVSHKLKRCDEFIAH00869659;2024;3;1;1;43;S;2;772;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;2;0;2;476000;2;3;3;2;;3;238000;3;4;3;3;;4;896;1;2;98;0;0;0;MEDIO
TQRMNOQXYHJMKNCDEOJAH00869660;2024;3;1;1;44;N;93;65;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;MEDIO
TQRMNOSQYHKKKMCDEOJAH00869661;2024;3;1;1;44;N;93;113;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;2480000;10;10;9;;10;10;620000;8;8;7;;9;8;204;1;0;98;0;0;0;MEDIO
TQRMNOTWYHLMKPCDEOJAH00808518;2024;3;1;1;44;N;93;144;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;BAJO
TQRMNOUTVHLOKPCDEOJAH00808519;2024;3;1;1;44;N;93;120;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;970000;6;6;5;;6;5;194000;3;3;2;;3;2;202;1;0;98;0;0;0;MEDIO
TQRMNOPQQHKKKUCDEFMDB00869662;2024;3;1;1;43;N;6;108;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;1;98;0;0;0;BAJO
TQRMNORPYHKMKSCDEFMDB00869663;2024;3;1;1;43;N;6;196;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;1;1;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;2;2;2;5;0;5;1450000;8;8;8;;8;8;290000;4;5;4;;5;4;440;4;0;1;0;0;0;MEDIO
TQRMNOTRTHKMKSCDEFMDB00869664;2024;3;1;1;43;N;6;200;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;96;0;0;0;BAJO
TQRMNOTRVHKMKSCDEFMDB00869665;2024;3;1;1;43;N;6;259;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;1;0;1;100000;1;1;1;;1;1;100000;1;1;1;;1;1;439;1;0;98;0;0;0;BAJO
TQRMNOPXTHKMKNCDEFMDB00869666;2024;3;1;1;43;N;6;200;1;;4;1;;2;1;1;1;;1;1;1;3;2;2;2;4;1;2;0;1;1;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;700000;4;4;4;;5;4;700000;8;9;8;;9;9;276;1;0;98;0;0;0;BAJO
TQRMNORVSHKMKNCDEFMDB00869667;2024;3;1;1;43;N;6;233;1;;5;1;;2;1;1;1;;1;1;1;2;2;2;2;5;4;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1075000;6;7;7;;7;7;215000;3;3;3;;4;3;478;1;0;2;3;0;0;MEDIO
TQRMNOQPUHKLKNCDEGKDB00869668;2024;3;1;1;43;N;14;139;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;3;98;0;0;0;MEDIO
TQRMNOQPVHKLKNCDEGKDB00869669;2024;3;1;1;43;N;14;173;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;1;2;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;BAJO
TQRMNORSTHKMKSCDEGKDB00869670;2024;3;1;1;43;N;14;115;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;800000;5;5;5;;5;6;200000;3;3;3;;3;4;197;1;2;98;0;0;0;MEDIO
TQRMNOPQVHKMLNCDEGKDB00869671;2024;3;1;1;43;N;14;121;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;5;0;5;630000;4;4;4;;4;5;126000;1;2;1;;2;2;105;1;5;3;4;0;0;ALTO
TQRMNOPUUHMOLNCDEGIBJ00852758;2024;3;1;1;41;N;12;196;1;;4;1;;3;1;1;1;;1;1;1;1;2;1;2;4;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;575000;3;3;5;;4;4;287500;4;5;6;;5;6;203;97;0;97;0;0;0;BAJO
TQRMNORSRHMOLNCDEGIBJ00809850;2024;3;1;1;41;N;12;279;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;3;;2;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;669500;4;4;6;;4;5;167375;2;2;3;;3;3;273;4;0;98;0;0;0;MEDIO
TQRMNOPYXHJOLPCDEGIBJ00864084;2024;3;1;1;41;N;12;305;1;;2;1;;4;1;1;1;;1;1;1;1;1;2;2;2;2;2;0;1;1;1;2;0;1;1;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;828000;5;5;7;;6;7;207000;3;3;4;;3;4;302;2;0;98;0;0;0;MEDIO
TQRMNOPTQHMMLOCDEGIBJ00809851;2024;3;1;1;41;N;12;268;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;2;2;2;2;3;0;3;570000;3;3;5;;4;4;190000;3;3;4;;3;3;262;1;0;2;3;0;0;MEDIO
TQRMNOPVRHLNLPCDEGIBJ00804776;2024;3;1;1;41;N;12;345;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1900000;9;9;10;;9;10;475000;7;7;9;;8;9;355;2;0;3;4;0;0;BAJO
TQRMNOPYVHLOLQCDEGIBJ00804777;2024;3;1;1;41;N;12;515;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;910000;6;6;8;;6;7;227500;3;3;5;;4;4;524;2;0;98;0;0;0;BAJO
TQRMNOQVPHLOTOCDEIJAH00864398;2024;3;1;1;1;S;33;857;1;;4;1;;4;1;1;1;;1;1;1;1;2;1;2;4;2;2;0;1;2;2;2;0;2;0;4;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;1;3;0;0;BAJO
TQRMNORQQHJNLTCDEGGFB00865413;2024;3;1;1;42;S;10;616;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;1062000;6;7;7;6;;7;212400;3;3;3;3;;3;542;2;0;98;0;0;0;MEDIO
TQRMNOTYQHJOLOCDEFNFF00869726;2024;3;1;1;41;N;7;337;1;;3;2;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;285500;1;1;2;;1;2;285500;4;5;6;;5;5;353;1;0;98;0;0;0;BAJO
TQRMNOUXRHJOLOCDEFNFF00864545;2024;3;1;1;41;N;7;346;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;2;0;0;0;MEDIO
TQRMNOUXUHJOLOCDEFNFF00864844;2024;3;1;1;41;N;7;396;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;0;0;0;MEDIO
TQRMNOSTYHKMKNCDEFIAH00869727;2024;3;1;1;43;S;2;605;1;;1;1;;5;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;ALTO
TQRMNORTRHLMKOCDEFIAH00803369;2024;3;1;1;43;S;2;612;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;MEDIO
TQRMNOPVVHJOKNCDEFIAH00864249;2024;3;1;1;43;S;2;598;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;105000;1;1;1;1;;1;52500;1;1;1;1;;1;910;1;2;98;0;0;0;MEDIO
TQRMNOPVWHJOKNCDEFIAH00864755;2024;3;1;1;43;S;2;727;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;1;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;3;2;4;0;0;ALTO
TQRMNOTPYHJOKNCDEFIAH00864250;2024;3;1;1;43;S;2;440;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;MEDIO
TQRMNOSTXHMOKNCDEFIAH00808563;2024;3;1;1;43;S;2;495;1;;3;2;;4;1;2;1;;1;1;2;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;3;0;0;MEDIO
TQRMNOQVYHLKKSCDEFIAH00803322;2024;3;1;1;43;S;2;750;1;;2;1;;2;1;1;1;;1;1;1;2;1;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;230000;1;1;1;1;;1;230000;3;3;3;3;;4;762;1;0;98;0;0;0;BAJO
TQRMNORRRHKOKTCDEFJAH00869728;2024;3;1;1;43;N;3;259;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;817000;5;5;5;;6;5;408500;6;7;6;;7;5;352;2;0;98;0;0;0;BAJO
TQRMNOQRVHKNKUCDEFJAH00869729;2024;3;1;1;43;N;3;231;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;BAJO
TQRMNOQSSHKNKUCDEFJAH00869730;2024;3;1;1;43;N;3;220;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1350000;7;8;8;;8;7;270000;4;4;4;;5;3;326;2;0;1;0;0;0;ALTO
TQRMNORWXHLLMLCDEIIAD00864394;2024;3;1;1;1;S;32;1239;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;3;0;2;0;0;0;MEDIO
TQRMNOPWSHMKLSCDEIIAD00811952;2024;3;1;1;1;S;32;43;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2900000;10;;10;10;;9;1450000;10;;10;10;;9;80;1;2;96;0;0;0;BAJO
TQRMNOVWUHKNLSCDEIIAD00869731;2024;3;1;1;1;S;32;1258;3;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;MEDIO
TQRMNOTYUHKNLTCDEIIAD00869732;2024;3;1;1;1;S;32;820;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;5;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;3345000;10;;10;10;;9;1672500;10;;10;10;;9;1220;1;2;98;0;0;0;MEDIO
TQRMNOSQPHKMLUCDEIIAD00869733;2024;3;1;1;1;S;32;1033;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;8;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;590000;3;;3;3;;2;590000;8;;7;8;;5;1233;1;0;98;0;0;0;BAJO
TQRMNOTYVHKMLUCDEIIAD00869734;2024;3;1;1;1;S;32;1137;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1330000;7;;7;7;;5;665000;8;;8;8;;5;1521;2;0;1;0;0;0;MEDIO
TQRMNOPXRHJLLTCDEIIAD00864228;2024;3;1;1;1;S;32;1334;2;;3;1;;2;2;1;1;;1;1;1;1;2;1;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;3;0;3;1580000;8;;8;8;;6;526666,67;7;;7;7;;4;3048;1;0;3;0;0;0;MEDIO
TQRMNOSRPHMOKRCDEGIBJ00809805;2024;3;1;1;41;N;12;500;1;;3;2;;4;1;1;1;;1;1;1;1;1;2;2;3;2;1;1;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;3;1;2;389875;2;2;3;;2;2;129958,33;2;2;3;;2;2;488;2;0;98;0;0;0;MEDIO
TQRMNOSTVHMOKPCDEGIBJ00809845;2024;3;1;1;41;N;12;766;1;;4;2;;4;2;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;6;3;3;1005168;6;7;8;;7;8;167528;2;2;3;;3;3;758;1;0;98;0;0;0;MEDIO
TQRMNOXUXHMOKPCDEGIBJ00809846;2024;3;1;1;41;N;12;780;1;;1;3;;4;2;1;1;;1;1;1;2;1;1;1;1;1;2;0;2;2;2;0;0;0;0;2;;3;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;564086;3;3;5;;4;4;282043;4;4;6;;5;6;778;2;0;98;0;0;0;MEDIO
TQRMNORUPHKOKSCDEGIBJ00869511;2024;3;1;1;41;N;12;194;1;;4;1;;1;1;1;1;;1;1;1;1;1;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;150000;1;1;1;;1;1;75000;1;1;1;;1;1;192;1;0;98;0;0;0;BAJO
TQRMNOPTVHJMKUCDEGIBJ00869512;2024;3;1;1;41;N;12;465;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;700000;4;4;6;;5;6;350000;5;6;7;;6;7;464;1;0;2;0;0;0;BAJO
TQRMNOQRTHMKKSCDEGIBJ00809827;2024;3;1;1;41;N;12;296;1;;5;1;;3;1;1;1;;1;1;1;1;1;2;2;5;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;695000;4;4;6;;5;5;347500;5;6;7;;6;7;314;96;0;2;0;0;0;BAJO
TQRMNOQRXHKMLNCDEFIAH00869513;2024;3;1;1;43;S;2;764;1;;2;1;;1;1;1;1;;1;1;1;1;1;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;MEDIO
TQRMNORPSHLOLRCDEFIAH00869514;2024;3;1;1;43;S;2;742;1;;1;2;;4;2;1;1;;1;1;1;2;1;2;2;1;1;2;0;1;2;2;2;0;2;0;7;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;MEDIO
TQRMNOTTYHLOLRCDEFIAH00803425;2024;3;1;1;43;S;2;833;1;;2;2;;1;2;1;1;;1;1;1;2;2;1;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;189000;1;1;1;1;;1;189000;3;3;2;2;;2;876;1;0;98;0;0;0;BAJO
TQRMNOPXYHJOLQCDEFIAH00869515;2024;3;1;1;43;S;2;1103;1;;1;1;;2;2;1;1;;1;2;2;2;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;;2;;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;121000;1;1;1;1;;1;121000;1;1;1;1;;1;1138;1;0;98;0;0;0;MEDIO
TQRMNOPUTHLOLSCDEFIAH00803452;2024;3;1;1;43;S;2;663;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1640000;8;9;9;8;;9;820000;9;9;9;9;;9;1147;1;2;98;0;0;0;MEDIO
TQRMNOQVTHKNRTCDEIJAH00869516;2024;3;1;1;1;S;33;331;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;277000;1;;1;1;;1;277000;4;;4;4;;4;372;1;0;98;0;0;0;BAJO
TQRMNOSSYHKNRTCDEIJAH00869517;2024;3;1;1;1;S;33;399;2;;3;2;;4;1;1;1;;1;2;1;1;2;1;2;3;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;3;4;0;0;MEDIO
TQRMNOQSUHJMTLCDEIJAH00863698;2024;3;1;1;1;S;33;1401;2;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1000000;6;;6;6;;6;333333,33;5;;5;5;;6;2718;1;0;2;3;0;0;BAJO
TQRMNOSUUHMOTLCDEIJAH00869518;2024;3;1;1;1;S;33;1997;1;;3;1;;2;2;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;1;2;2;2;2;4;1;3;406700;2;;2;2;;2;101675;1;;1;1;;1;3016;2;0;3;2;0;0;MEDIO
TQRMNOPUVHJKTMCDEIJAH00863699;2024;3;1;1;1;S;33;2320;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;0;1;1000000;6;;6;6;;6;1000000;9;;9;9;;10;2741;1;0;98;0;0;0;MEDIO
TQRMNOSTRHLMKRCDEHIBB00805839;2024;3;1;1;40;N;22;171;1;;2;1;;2;1;1;1;;1;1;1;1;1;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;1160000;7;7;8;;7;8;580000;8;8;9;;8;9;181;1;2;98;0;0;0;MEDIO
TQRMNOSSVHJMKRCDEHIBB00864053;2024;3;1;1;40;N;22;104;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;1000000;6;6;7;;7;7;166666,67;2;2;3;;3;4;108;2;3;4;0;0;0;MEDIO
TQRMNORUVHLOKSCDEHIBB00805848;2024;3;1;1;40;N;22;149;1;;2;2;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;200000;1;1;1;;1;1;100000;1;1;1;;1;2;158;2;0;98;0;0;0;MEDIO
TQRMNOTQUHLNLPCDEIKAH00808005;2024;3;1;1;43;S;34;575;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;350000;2;2;2;2;;1;350000;5;6;5;5;;5;575;1;0;98;0;0;0;BAJO
